comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
68ea153b00000000380108f1,1760171323000,浙江,68ea0c310000000004023ba3,这不是有试喝吗？昨天试了,59e83d92e8ac2b5dcbe894ad,陈同学的小橙子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3167ten6c1a6g49uluiup555dqt50le0?imageView2/2/w/120/format/jpg,8,,0,1769357195900,2
68ea22d00000000037024629,1760174800000,广东,68ea0c310000000004023ba3,加鲜牛奶，我感觉挺好喝的诶,55bad9bfc2bdeb787b9b1324,1杯冰拿铁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b2saj507e60410v95cru4p4c72ej70?imageView2/2/w/120/format/jpg,4,,0,1769357195903,13
68ec63c80000000039002e72,1760322505000,江西,68ea0c310000000004023ba3,我觉得加奶很香,5a0829ce4eacab250ffc2c06,H。,https://sns-avatar-qc.xhscdn.com/avatar/622fe2e6a3bf26aa22cf3518.jpg?imageView2/2/w/120/format/jpg,5,,0,1769357195904,2
68ea2ab30000000037011cf1,1760176820000,安徽,68ea0c310000000004023ba3,加奶怎么样,5bd43d4a3768ee00015ed6ff,遗憾,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ijt3l7gg8004bkqjoukllnvghb65bg?imageView2/2/w/120/format/jpg,6,,0,1769357195906,1
68ea5117000000003901d0a1,1760186647000,河北,68ea0c310000000004023ba3,我加的 那款大瓶的橙汁 感觉可以哎[害羞R],5c162f17000000000701b6f6,Jj.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ebvi8rl12005n0m5sbhrdnm821tlno?imageView2/2/w/120/format/jpg,1,,0,1769357195908,1
68ecb94d000000003802fe2a,1760344398000,广东,68ea0c310000000004023ba3,喝热的，300毫升温水加2个咖啡球，还可以椰子味挺浓,63202ee000000000230265d5,Ancona2015,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357195908,1
68ec908e0000000039027d2e,1760333967000,江苏,68ea0c310000000004023ba3,也还行就是没啥咖啡味,5613f1dc8a75e1413f3fd183,嘿嘿嘿,https://sns-avatar-qc.xhscdn.com/avatar/61af4dda6fbbd00a121a8a18.jpg?imageView2/2/w/120/format/jpg,1,,0,1769357195911,0
6957ae46000000000f00c6f5,1767353927000,北京,68ea0c310000000004023ba3,啊😦我就兑水 觉得特好喝,56665dd7589de31eec6bb51f,小马的朋友圈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qsp41bp7u0043pua6etfd8vhvpgapg?imageView2/2/w/120/format/jpg,0,,0,1769357195912,0
68eb6fb1000000003902683d,1760260018000,北京,68ea0c310000000004023ba3,刚买完[笑哭R],61776f960000000002027935,Jeffrey,https://sns-avatar-qc.xhscdn.com/avatar/647209732d4404033a08679f.jpg?imageView2/2/w/120/format/jpg,2,,0,1769357195913,0
68eb9c8300000000380069a2,1760271492000,安徽,68ea0c310000000004023ba3,这个是甜的吗还是只有椰子的香味,5c42d3e80000000007005d20,去永恒的爱和欲望,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30upuueos5e005n22qfk1on90pt6j9f8?imageView2/2/w/120/format/jpg,2,,0,1769357195915,0
6795c7c6000000002101c62d,1737869255000,,67936f200000000018007456,我觉得好吃 [笑哭R],5863d5fc6a6a69150bcec402,小苦瓜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q6jqtp970004909b3avph024ljc9u0?imageView2/2/w/120/format/jpg,3,,0,1769357200584,4
6794fa4c000000001b03e064,1737816652000,,67936f200000000018007456,口福莱巧克力和鸭掌好吃[派对R],5c7d5e73000000001002b811,知稔岁时,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318u6ql6qk46g5n3tbppk5e0ht7sivd8?imageView2/2/w/120/format/jpg,1,,0,1769357200586,0
67939c400000000021014e7e,1737727040000,,67936f200000000018007456,黑松露饼干和牛肉馅饼饼干都挺好吃的，我买的几个感觉都可以，无糖芝麻酥也可以,597851c16a6a6960021f9758,喵呜不停,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30tl6qb6e4q6049mr7i8s35qopqm9vag?imageView2/2/w/120/format/jpg,7,,0,1769357200588,7
67947dfd000000001a038b15,1737784830000,,67936f200000000018007456,买了后看到都说难吃，到现在也没开袋[doge],5baa46f11c5d6300018fd7f6,风之影,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rmddkjd2sr04b5k2b3f3lvm9bkmhko?imageView2/2/w/120/format/jpg,1,,0,1769357200589,1
67947e140000000021033807,1737784853000,,67936f200000000018007456,网评说这款像冻干的口感 我也不喜欢,595c7b7182ec394d65af8d63,不胖的胖纸,https://sns-avatar-qc.xhscdn.com/avatar/6448ce49a712a4084150b61f.jpg?imageView2/2/w/120/format/jpg,3,,0,1769357200591,0
67947c6600000000210357b2,1737784422000,,67936f200000000018007456,猪肉松条好吃啊,593635035e87e74d9c7161c2,Momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c5drfq3g80049im35qg6oe2jjmueio?imageView2/2/w/120/format/jpg,3,,0,1769357200595,0
